Whitelist id,Intersection id,Intersection name,Short description,Street,Number,Corner,Place of business,Bearing,Latitude,Longitude,Service id,Service name,Street view
16046,3196, & ,,,,SE,,125.751,-16.735736,-49.267505,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.735736,-49.267505,125.751h,0p,1z"
16047,3487, & ,,,,NW,,-56.2615,-16.726286,-49.28323,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.726286,-49.28323,-56.2615h,0p,1z"
16054,3488, & ,,,,NE,,-9.69688,-16.721815,-49.282412,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.721815,-49.282412,-9.69688h,0p,1z"
16056,3489, & ,,,,SE,,79.6456,-16.714833,-49.2769,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.714833,-49.2769,79.6456h,0p,1z"
16066,3495, & ,,,,SE,,123.157,-16.731221,-49.27422,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.731221,-49.27422,123.157h,0p,1z"
16067,3495, & ,,,,SW,,-144.109,-16.731214,-49.274405,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.731214,-49.274405,-144.109h,0p,1z"
16068,3496, & ,,,,SW,,169.647,-16.71468,-49.293291,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.71468,-49.293291,169.647h,0p,1z"
16069,3496, & ,,,,SE,,80.1313,-16.714613,-49.293134,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.714613,-49.293134,80.1313h,0p,1z"
16072,3497, & ,,,,SW,,175.717,-16.717926,-49.278224,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.717926,-49.278224,175.717h,0p,1z"
16078,3499, & ,,,,NE,,1.57759,-16.726191,-49.277768,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.726191,-49.277768,1.57759h,0p,1z"
16081,3501, & ,,,,SW,,169.242,-16.719196,-49.28301,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.719196,-49.28301,169.242h,0p,1z"
16085,3503, & ,,,,SE,,69.9363,-16.716385,-49.278342,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.716385,-49.278342,69.9363h,0p,1z"
16097,3506, & ,,,,NW,,-100.811,-16.713227,-49.285908,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.713227,-49.285908,-100.811h,0p,1z"
16099,3506, & ,,,,NE,,-10.5846,-16.713044,-49.285746,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.713044,-49.285746,-10.5846h,0p,1z"
16104,3508, & ,,,,SW,,-115.187,-16.733254,-49.274196,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.733254,-49.274196,-115.187h,0p,1z"
16110,3510, & ,,,,SW,,-173.829,-16.726864,-49.272045,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.726864,-49.272045,-173.829h,0p,1z"
16117,3513, & ,,,,SE,,123.417,-16.728185,-49.289009,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728185,-49.289009,123.417h,0p,1z"
16119,3514, & ,,,,NE,,9.66649,-16.739867,-49.277206,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.739867,-49.277206,9.66649h,0p,1z"
16120,3515, & ,,,,SE,,79.363,-16.715415,-49.280188,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.715415,-49.280188,79.363h,0p,1z"
16121,3516, & ,,,,SW,,-146.549,-16.729995,-49.287588,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.729995,-49.287588,-146.549h,0p,1z"
16123,3516, & ,,,,NE,,33.4317,-16.729849,-49.287375,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.729849,-49.287375,33.4317h,0p,1z"
16126,3268, & ,,,,SW,,-144.726,-16.73412,-49.269976,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.73412,-49.269976,-144.726h,0p,1z"
16128,3518, & ,,,,SE,,123.581,-16.728232,-49.283445,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728232,-49.283445,123.581h,0p,1z"
16130,3518, & ,,,,NW,,-56.8179,-16.728029,-49.283597,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728029,-49.283597,-56.8179h,0p,1z"
16134,3521, & ,,,,NW,,-48.0477,-16.728217,-49.272888,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728217,-49.272888,-48.0477h,0p,1z"
16142,3524, & ,,,,SW,,-115.789,-16.740907,-49.284401,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.740907,-49.284401,-115.789h,0p,1z"
16150,3527, & ,,,,NW,,-22.303,-16.735696,-49.270287,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.735696,-49.270287,-22.303h,0p,1z"
16159,3531, & ,,,,SW,,-115.983,-16.740876,-49.279285,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.740876,-49.279285,-115.983h,0p,1z"
16173,3537, & ,,,,SW,,-116.585,-16.722743,-49.284197,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.722743,-49.284197,-116.585h,0p,1z"
16174,3537, & ,,,,SE,,63.8177,-16.722724,-49.283947,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.722724,-49.283947,63.8177h,0p,1z"
16175,3538, & ,,,,NW,,-102.001,-16.720063,-49.281943,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.720063,-49.281943,-102.001h,0p,1z"
16179,3539, & ,,,,SE,,155.419,-16.741108,-49.279005,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.741108,-49.279005,155.419h,0p,1z"
16188,3544, & ,,,,NW,,-57.7447,-16.737187,-49.27156,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.737187,-49.27156,-57.7447h,0p,1z"
16193,3546, & ,,,,SW,,-129.752,-16.738613,-49.285629,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.738613,-49.285629,-129.752h,0p,1z"
16195,3547, & ,,,,SW,,170.186,-16.719341,-49.285436,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.719341,-49.285436,170.186h,0p,1z"
16196,3547, & ,,,,NE,,-10.9174,-16.719095,-49.285388,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.719095,-49.285388,-10.9174h,0p,1z"
16200,3548, & ,,,,NW,,-100.138,-16.711422,-49.2804,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.711422,-49.2804,-100.138h,0p,1z"
16202,3549, & ,,,,NW,,-101.106,-16.713013,-49.2937,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.713013,-49.2937,-101.106h,0p,1z"
16206,3187, & ,,,,SW,,-116.622,-16.730926,-49.282878,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.730926,-49.282878,-116.622h,0p,1z"
16207,3551, & ,,,,SE,,122.027,-16.723633,-49.271761,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.723633,-49.271761,122.027h,0p,1z"
16208,3551, & ,,,,SW,,-147.446,-16.723706,-49.272034,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.723706,-49.272034,-147.446h,0p,1z"
16211,3552, & ,,,,SE,,136.935,-16.734269,-49.274166,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.734269,-49.274166,136.935h,0p,1z"
16216,3554, & ,,,,SE,,79.6378,-16.71428,-49.29141,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.71428,-49.29141,79.6378h,0p,1z"
16222,3556, & ,,,,NW,,-29.4822,-16.732042,-49.269657,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.732042,-49.269657,-29.4822h,0p,1z"
16224,3557, & ,,,,SW,,154.604,-16.734927,-49.287368,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.734927,-49.287368,154.604h,0p,1z"
16228,3466, & ,,,,NE,,-27.1119,-16.737862,-49.26933,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.737862,-49.26933,-27.1119h,0p,1z"
16230,3560, & ,,,,SW,,-125.583,-16.710561,-49.275398,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.710561,-49.275398,-125.583h,0p,1z"
16231,3561, & ,,,,NW,,-100.777,-16.718552,-49.289997,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.718552,-49.289997,-100.777h,0p,1z"
16232,3561, & ,,,,NE,,-10.5481,-16.718444,-49.28984,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.718444,-49.28984,-10.5481h,0p,1z"
16234,3561, & ,,,,SE,,79.284,-16.71859,-49.28974,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.71859,-49.28974,79.284h,0p,1z"
16239,3563, & ,,,,NW,,-64.8235,-16.728116,-49.277848,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728116,-49.277848,-64.8235h,0p,1z"
16240,3564, & ,,,,,,-56.2071,-16.732957,-49.281188,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.732957,-49.281188,-56.2071h,0p,1z"
16241,3565, & ,,,,NE,,63.889,-16.736576,-49.280947,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.736576,-49.280947,63.889h,0p,1z"
16243,3566, & ,,,,NW,,-35.6468,-16.737613,-49.290453,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.737613,-49.290453,-35.6468h,0p,1z"
16244,3566, & ,,,,NE,,63.8686,-16.737703,-49.290295,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.737703,-49.290295,63.8686h,0p,1z"
16247,3567, & ,,,,NE,,64.1959,-16.736069,-49.291564,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.736069,-49.291564,64.1959h,0p,1z"
16251,3569, & ,,,,NE,,26.4699,-16.728579,-49.28935,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728579,-49.28935,26.4699h,0p,1z"
16254,3570, & ,,,,NW,,-57.033,-16.732418,-49.289418,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.732418,-49.289418,-57.033h,0p,1z"
16257,3571, & ,,,,SW,,-136.014,-16.731574,-49.266507,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.731574,-49.266507,-136.014h,0p,1z"
16259,3573, & ,,,,SE,,152.28,-16.740252,-49.287266,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.740252,-49.287266,152.28h,0p,1z"
16263,3575, & ,,,,NW,,-113.868,-16.72825,-49.28776,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.72825,-49.28776,-113.868h,0p,1z"
16266,3575, & ,,,,NE,,68.1062,-16.728247,-49.287515,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.728247,-49.287515,68.1062h,0p,1z"
16270,3577, & ,,,,SW,,-116.641,-16.731743,-49.277544,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.731743,-49.277544,-116.641h,0p,1z"
16273,3578, & ,,,,SW,,-112.366,-16.715818,-49.276982,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.715818,-49.276982,-112.366h,0p,1z"
16281,3581, & ,,,,SE,,122.461,-16.737679,-49.281412,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.737679,-49.281412,122.461h,0p,1z"
16283,3582, & ,,,,SE,,121.145,-16.733216,-49.288483,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.733216,-49.288483,121.145h,0p,1z"
16290,3584, & ,,,,SE,,79.7817,-16.71089,-49.286085,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.71089,-49.286085,79.7817h,0p,1z"
16301,3589, & ,,,,NE,,-10.5467,-16.710581,-49.289676,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.710581,-49.289676,-10.5467h,0p,1z"
16303,3589, & ,,,,SW,,169.496,-16.710827,-49.289724,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.710827,-49.289724,169.496h,0p,1z"
16308,3591, & ,,,,SE,,78.6894,-16.713441,-49.278058,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.713441,-49.278058,78.6894h,0p,1z"
16309,3591, & ,,,,SW,,169.662,-16.713543,-49.278212,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.713543,-49.278212,169.662h,0p,1z"
16310,3592, & ,,,,NE,,64.9376,-16.7339,-49.275161,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.7339,-49.275161,64.9376h,0p,1z"
16319,3595, & ,,,,SW,,170.904,-16.720546,-49.292147,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.720546,-49.292147,170.904h,0p,1z"
16320,3596, & ,,,,NE,,-26.4609,-16.741842,-49.281576,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.741842,-49.281576,-26.4609h,0p,1z"
16323,3597, & ,,,,SW,,-115.954,-16.735588,-49.280925,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.735588,-49.280925,-115.954h,0p,1z"
16338,3602, & ,,,,SW,,-170.342,-16.739023,-49.277151,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.739023,-49.277151,-170.342h,0p,1z"
16340,3603, & ,,,,SW,,-117.689,-16.745014,-49.282363,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.745014,-49.282363,-117.689h,0p,1z"
16341,3604, & ,,,,NE,,64.029,-16.737083,-49.270712,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.737083,-49.270712,64.029h,0p,1z"
16348,3607, & ,,,,SE,,80.4973,-16.717468,-49.291645,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.717468,-49.291645,80.4973h,0p,1z"
16349,3608, & ,,,,SW,,168.528,-16.711194,-49.291354,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.711194,-49.291354,168.528h,0p,1z"
16352,3608, & ,,,,NE,,-9.71413,-16.710884,-49.29132,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.710884,-49.29132,-9.71413h,0p,1z"
16355,3610, & ,,,,SW,,-116.388,-16.736667,-49.284383,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.736667,-49.284383,-116.388h,0p,1z"
16362,3612, & ,,,,SE,,79.1962,-16.719709,-49.287836,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.719709,-49.287836,79.1962h,0p,1z"
16364,3614, & ,,,,SW,,177.016,-16.725141,-49.26953,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.725141,-49.26953,177.016h,0p,1z"
16368,3615, & ,,,,SE,,118.766,-16.739529,-49.280756,13,gyn_expansion_Amazonia,"https://www.instantstreetview.com/@-16.739529,-49.280756,118.766h,0p,1z"
